time, Acceleration x, Acceleration y, acceleration z, distance
35158,-0.14,-0.63,9.41,27.44
35175,-0.15,-0.63,9.42,27.55
35192,-0.16,-0.63,9.42,27.46
35208,-0.14,-0.61,9.46,27.55
35225,-0.14,-0.65,9.41,27.44
35243,-0.15,-0.63,9.39,27.46
35258,-0.13,-0.64,9.42,27.56
35275,-0.14,-0.64,9.42,27.46
35293,-0.14,-0.65,9.41,27.46
35308,-0.13,-0.65,9.41,27.56
35325,-0.16,-0.63,9.43,27.46
35343,-0.14,-0.62,9.41,27.56
35359,-0.14,-0.62,9.41,27.56
35376,-0.14,-0.66,9.44,27.44
35393,-0.16,-0.65,9.41,27.56
35409,-0.17,-0.63,9.47,27.46
35426,-0.14,-0.64,9.43,27.56
35444,-0.13,-0.66,9.43,27.56
35460,-0.15,-0.62,9.42,27.46
35476,-0.14,-0.64,9.42,27.55
35494,-0.12,-0.63,9.41,27.44
35510,-0.13,-0.64,9.42,27.44
35526,-0.15,-0.65,9.41,27.56
35545,-0.14,-0.63,9.40,27.44
35560,-0.13,-0.63,9.44,27.44
35577,-0.14,-0.63,9.42,27.56
35595,-0.16,-0.61,9.40,27.46
35610,-0.15,-0.65,9.43,27.46
35628,-0.13,-0.65,9.41,27.44
35645,-0.14,-0.63,9.45,27.46
35660,-0.14,-0.61,9.45,27.56
35678,-0.14,-0.64,9.44,27.46
35695,-0.14,-0.63,9.40,27.56
35712,-0.15,-0.64,9.44,27.55
35728,-0.12,-0.64,9.43,27.46
35745,-0.16,-0.66,9.43,27.56
35762,-0.11,-0.64,9.44,27.56
35778,-0.13,-0.62,9.43,27.46
35795,-0.13,-0.64,9.42,27.56
35812,-0.14,-0.62,9.43,27.44
35828,-0.13,-0.64,9.40,27.51
35847,-0.14,-0.65,9.39,27.56
35862,-0.15,-0.64,9.44,27.46
35878,-0.13,-0.62,9.43,27.56
35897,-0.14,-0.62,9.42,27.46
35912,-0.14,-0.62,9.45,27.46
35930,-0.13,-0.64,9.46,27.56
35947,-0.12,-0.66,9.40,27.46
35962,-0.16,-0.59,9.41,27.44
35980,-0.14,-0.63,9.45,27.46
35997,-0.14,-0.64,9.41,27.46
36013,-0.15,-0.61,9.45,27.56
36030,-0.14,-0.64,9.43,27.46
36047,-0.14,-0.62,9.41,27.46
36063,-0.15,-0.62,9.43,27.56
36080,-0.14,-0.64,9.47,27.46
36098,-0.13,-0.63,9.44,27.56
36114,-0.16,-0.62,9.46,27.56
36130,-0.15,-0.64,9.41,27.44
36148,-0.13,-0.65,9.40,27.56
36164,-0.13,-0.64,9.41,27.55
36180,-0.14,-0.64,9.43,27.44
36199,-0.15,-0.63,9.42,27.56
36214,-0.14,-0.65,9.44,27.46
36231,-0.15,-0.63,9.45,27.56
36249,-0.15,-0.63,9.42,27.46
36264,-0.14,-0.65,9.44,27.46
36281,-0.13,-0.62,9.44,27.56
36299,-0.15,-0.64,9.42,27.46
36315,-0.15,-0.64,9.44,27.46
36332,-0.13,-0.63,9.45,27.56
36349,-0.14,-0.65,9.44,27.46
36365,-0.17,-0.63,9.46,27.44
36382,-0.14,-0.64,9.45,27.44
36400,-0.15,-0.65,9.40,27.46
36415,-0.12,-0.62,9.44,27.56
36432,-0.15,-0.65,9.42,27.44
36450,-0.16,-0.62,9.42,27.44
36465,-0.13,-0.64,9.44,27.56
36483,-0.16,-0.63,9.43,27.46
36500,-0.15,-0.62,9.44,27.56
36516,-0.15,-0.61,9.45,27.56
36533,-0.14,-0.62,9.42,27.46
36550,-0.14,-0.62,9.43,27.56
36567,-0.14,-0.62,9.44,27.55
36583,-0.17,-0.63,9.47,27.46
36600,-0.14,-0.64,9.39,27.56
36617,-0.14,-0.63,9.45,27.46
36633,-0.12,-0.61,9.45,27.56
36652,-0.15,-0.64,9.44,27.56
36667,-0.14,-0.61,9.42,27.46
36683,-0.15,-0.62,9.41,27.56
36702,-0.14,-0.62,9.44,27.46
36717,-0.13,-0.64,9.45,27.46
36734,-0.16,-0.64,9.42,27.56
36752,-0.15,-0.64,9.46,27.44
36767,-0.12,-0.61,9.45,27.46
36785,-0.14,-0.63,9.45,27.46
36802,-0.15,-0.65,9.41,27.46
36817,-0.13,-0.64,9.43,27.55
36835,-0.14,-0.62,9.44,27.46
36852,-0.13,-0.63,9.42,27.46
36868,-0.14,-0.63,9.44,27.56
36885,-0.13,-0.62,9.46,27.46
36902,-0.13,-0.62,9.43,27.55
36919,-0.16,-0.63,9.44,27.56
36935,-0.14,-0.63,9.43,27.46
36953,-0.14,-0.66,9.39,27.56
36969,-0.16,-0.65,9.46,27.56
36985,-0.14,-0.61,9.45,27.44
37003,-0.15,-0.65,9.43,27.56
37019,-0.16,-0.61,9.43,27.44
37036,-0.16,-0.63,9.42,27.56
37054,-0.14,-0.64,9.41,27.55
37069,-0.14,-0.61,9.44,27.46
37086,-0.13,-0.62,9.44,27.56
37104,-0.14,-0.63,9.44,27.46
37120,-0.14,-0.63,9.45,27.44
37137,-0.14,-0.61,9.44,27.56
37154,-0.14,-0.63,9.43,27.46
37170,-0.13,-0.61,9.44,27.46
37187,-0.13,-0.64,9.46,27.46
37204,-0.14,-0.66,9.41,27.46
37220,-0.16,-0.62,9.45,27.56
37237,-0.14,-0.61,9.43,27.46
37255,-0.14,-0.63,9.39,27.44
37270,-0.15,-0.63,9.46,27.56
37287,-0.13,-0.67,9.44,27.46
37305,-0.15,-0.64,9.41,27.56
37321,-0.17,-0.64,9.45,27.56
37338,-0.15,-0.64,9.45,27.46
37355,-0.16,-0.64,9.41,27.56
37371,-0.14,-0.63,9.41,27.46
37388,-0.16,-0.65,9.41,27.56
37406,-0.14,-0.63,9.39,27.56
37422,-0.15,-0.61,9.42,27.44
37438,-0.14,-0.66,9.45,27.56
37456,-0.13,-0.63,9.41,27.46
37472,-0.13,-0.64,9.44,27.44
37488,-0.14,-0.66,9.40,27.56
37507,-0.15,-0.61,9.42,27.44
37522,-0.14,-0.64,9.44,27.46
37539,-0.15,-0.65,9.45,27.56
37557,-0.13,-0.66,9.42,27.46
37572,-0.13,-0.64,9.45,27.44
37590,-0.13,-0.64,9.44,27.44
37607,-0.15,-0.64,9.39,27.46
37622,-0.17,-0.64,9.43,27.56
37640,-0.14,-0.65,9.45,27.46
37657,-0.16,-0.64,9.42,27.46
37672,-0.12,-0.62,9.44,27.56
37690,-0.14,-0.62,9.44,27.44
37707,-0.16,-0.64,9.41,27.55
37724,-0.15,-0.64,9.44,27.56
37740,-0.12,-0.62,9.43,27.46
37757,-0.14,-0.65,9.42,27.55
37774,-0.15,-0.61,9.45,27.46
37790,-0.14,-0.64,9.45,27.56
37809,-0.15,-0.63,9.43,27.56
37824,-0.16,-0.64,9.45,27.46
37840,-0.13,-0.62,9.47,27.56
37859,-0.13,-0.62,9.44,27.46
37874,-0.14,-0.65,9.43,27.46
37892,-0.14,-0.62,9.42,27.55
37909,-0.15,-0.64,9.43,27.46
37924,-0.14,-0.63,9.42,27.44
37942,-0.15,-0.64,9.41,27.46
37959,-0.14,-0.63,9.40,27.44
37975,-0.14,-0.62,9.44,27.56
37992,-0.14,-0.63,9.44,27.46
38009,-0.16,-0.64,9.38,27.46
38025,-0.14,-0.65,9.42,27.56
38042,-0.16,-0.65,9.44,27.46
38060,-0.14,-0.63,9.42,27.46
38075,-0.16,-0.63,9.43,27.56
38092,-0.14,-0.63,9.43,27.44
38110,-0.14,-0.64,9.43,27.56
38126,-0.15,-0.61,9.44,27.56
38142,-0.17,-0.63,9.43,27.46
38160,-0.16,-0.63,9.40,27.56
38176,-0.16,-0.63,9.45,27.56
38193,-0.13,-0.63,9.43,27.46
38210,-0.14,-0.63,9.43,27.56
38226,-0.12,-0.61,9.44,27.46
38243,-0.15,-0.63,9.43,27.56
38261,-0.14,-0.63,9.42,27.56
38277,-0.14,-0.63,9.46,27.46
38293,-0.14,-0.63,9.43,27.56
38311,-0.15,-0.63,9.42,27.44
38327,-0.16,-0.62,9.44,27.46
38344,-0.13,-0.63,9.44,27.56
38362,-0.16,-0.65,9.40,27.46
38377,-0.16,-0.63,9.42,27.46
38394,-0.14,-0.66,9.45,27.46
38412,-0.13,-0.62,9.41,27.46
38427,-0.14,-0.63,9.45,27.56
38445,-0.14,-0.61,9.43,27.44
38462,-0.13,-0.64,9.43,27.46
38477,-0.15,-0.61,9.44,27.56
38495,-0.15,-0.64,9.42,27.46
38512,-0.15,-0.61,9.43,27.56
38529,-0.15,-0.62,9.46,27.55
38545,-0.14,-0.62,9.41,27.46
38562,-0.14,-0.62,9.40,27.56
38579,-0.15,-0.64,9.41,27.46
38595,-0.14,-0.63,9.43,27.55
38614,-0.13,-0.62,9.40,27.56
38629,-0.14,-0.62,9.42,27.46
38645,-0.13,-0.66,9.43,27.55
38664,-0.14,-0.64,9.41,27.46
38679,-0.15,-0.60,9.44,27.44
38695,-0.13,-0.62,9.45,27.55
38714,-0.14,-0.64,9.44,27.46
38729,-0.14,-0.65,9.45,27.44
38747,-0.15,-0.63,9.43,27.56
38764,-0.15,-0.60,9.45,27.46
38779,-0.14,-0.62,9.45,27.46
38797,-0.13,-0.64,9.44,27.46
38814,-0.13,-0.63,9.41,27.46
38830,-0.15,-0.62,9.40,27.56
38847,-0.14,-0.65,9.44,27.46
38864,-0.14,-0.63,9.39,27.46
38880,-0.16,-0.64,9.44,27.56
38897,-0.14,-0.63,9.44,27.44
38915,-0.14,-0.62,9.41,27.56
38931,-0.14,-0.61,9.46,27.56
38947,-0.14,-0.62,9.43,27.46
38965,-0.16,-0.65,9.41,27.56
38981,-0.16,-0.63,9.44,27.56
38998,-0.16,-0.61,9.41,27.44
39015,-0.15,-0.65,9.43,27.56
39031,-0.16,-0.64,9.41,27.44
39048,-0.15,-0.62,9.40,27.56
39066,-0.14,-0.62,9.43,27.56
39081,-0.15,-0.64,9.42,27.44
39098,-0.14,-0.64,9.44,27.56
39116,-0.13,-0.64,9.41,27.46
39132,-0.14,-0.65,9.43,27.46
39149,-0.16,-0.63,9.44,27.46
39166,-0.13,-0.62,9.43,27.46
39182,-0.15,-0.64,9.42,27.56
39199,-0.15,-0.61,9.42,27.46
39217,-0.17,-0.64,9.43,27.46
39232,-0.14,-0.67,9.43,27.56
39249,-0.15,-0.62,9.41,27.46
39267,-0.15,-0.65,9.44,27.44
39282,-0.14,-0.62,9.48,27.56
39300,-0.16,-0.63,9.41,27.46
39317,-0.14,-0.64,9.43,27.56
39333,-0.15,-0.63,9.46,27.56
39350,-0.12,-0.62,9.43,27.44
39367,-0.15,-0.65,9.43,27.56
39384,-0.14,-0.62,9.43,27.56
39400,-0.15,-0.61,9.43,27.44
39418,-0.13,-0.62,9.40,27.56
39434,-0.13,-0.65,9.45,27.44
39450,-0.13,-0.62,9.41,27.56
39469,-0.17,-0.64,9.41,27.55
39484,-0.15,-0.62,9.43,27.46
39500,-0.15,-0.61,9.44,27.55
39519,-0.14,-0.62,9.44,27.46
39534,-0.13,-0.64,9.43,27.44
39552,-0.13,-0.63,9.42,27.56
39569,-0.15,-0.61,9.41,27.46
39584,-0.13,-0.62,9.44,27.44
39602,-0.14,-0.64,9.46,27.44
39619,-0.14,-0.63,9.44,27.46
39634,-0.14,-0.62,9.40,27.56
39652,-0.16,-0.61,9.44,27.44
39669,-0.15,-0.63,9.40,27.55
39686,-0.14,-0.64,9.44,27.55
39702,-0.14,-0.63,9.43,27.46
39719,-0.17,-0.63,9.43,27.56
39736,-0.14,-0.62,9.43,27.46
39752,-0.14,-0.64,9.43,27.46
39770,-0.16,-0.63,9.40,27.56
39786,-0.13,-0.63,9.41,27.46
39802,-0.13,-0.62,9.43,27.56
39821,-0.16,-0.60,9.41,27.56
39836,-0.14,-0.61,9.41,27.46
39853,-0.16,-0.62,9.41,27.56
39871,-0.15,-0.62,9.44,27.46
39886,-0.14,-0.63,9.42,27.46
39904,-0.14,-0.64,9.44,27.56
39921,-0.15,-0.64,9.44,27.46
39937,-0.15,-0.62,9.45,27.46
39954,-0.14,-0.61,9.41,27.46
39971,-0.15,-0.63,9.43,27.46
39987,-0.14,-0.62,9.45,27.56
40004,-0.14,-0.65,9.41,27.46
40022,-0.14,-0.65,9.40,27.44
40037,-0.12,-0.66,9.43,27.56
40054,-0.17,-0.63,9.43,27.46
40072,-0.14,-0.63,9.39,27.46
40087,-0.13,-0.63,9.45,27.55
40104,-0.16,-0.63,9.44,27.46
40122,-0.14,-0.64,9.40,27.56
40138,-0.15,-0.64,9.40,27.56
40155,-0.14,-0.65,9.44,27.44
40172,-0.14,-0.62,9.43,27.56
40188,-0.14,-0.63,9.44,27.46
40205,-0.13,-0.63,9.44,27.56
40223,-0.14,-0.63,9.40,27.46
40239,-0.14,-0.64,9.47,27.46
40255,-0.14,-0.65,9.45,27.56
40273,-0.15,-0.64,9.41,27.46
40289,-0.13,-0.63,9.45,27.46
40306,-0.15,-0.65,9.43,27.56
40324,-0.15,-0.62,9.40,27.46
40339,-0.14,-0.64,9.42,27.46
40356,-0.14,-0.64,9.47,27.46
40374,-0.16,-0.63,9.42,27.46
40389,-0.15,-0.63,9.39,27.56
40407,-0.13,-0.63,9.43,27.46
40424,-0.13,-0.64,9.43,27.56
40440,-0.15,-0.64,9.42,27.56
40457,-0.16,-0.61,9.39,27.46
40474,-0.14,-0.62,9.44,27.56
40491,-0.14,-0.65,9.42,27.56
40507,-0.13,-0.63,9.42,27.44
40524,-0.15,-0.61,9.41,27.56
40541,-0.15,-0.62,9.43,27.46
40557,-0.14,-0.64,9.44,27.55
40576,-0.15,-0.64,9.43,27.56
40591,-0.13,-0.63,9.46,27.46
40607,-0.14,-0.62,9.44,27.56
40626,-0.15,-0.62,9.41,27.56
40641,-0.14,-0.63,9.42,27.46
40657,-0.12,-0.65,9.46,27.56
40676,-0.15,-0.64,9.46,27.46
40691,-0.14,-0.66,9.42,27.44
40709,-0.16,-0.62,9.44,27.56
40726,-0.16,-0.63,9.42,27.46
40741,-0.15,-0.62,9.39,27.46
40759,-0.15,-0.63,9.41,27.46
40776,-0.15,-0.63,9.41,27.44
40792,-0.16,-0.63,9.45,27.44
40809,-0.14,-0.62,9.45,27.46
40826,-0.15,-0.61,9.43,27.46
40842,-0.12,-0.61,9.40,27.56
40859,-0.13,-0.65,9.45,27.46
40877,-0.14,-0.61,9.41,27.44
40892,-0.14,-0.61,9.46,27.55
40909,-0.15,-0.62,9.43,27.46
40927,-0.15,-0.64,9.40,27.56
40943,-0.15,-0.64,9.44,27.56
40960,-0.16,-0.62,9.39,27.44
40977,-0.14,-0.61,9.42,27.56
40993,-0.16,-0.63,9.43,27.46
41010,-0.14,-0.62,9.44,27.55
41028,-0.15,-0.64,9.37,27.56
41043,-0.15,-0.64,9.45,27.46
41060,-0.14,-0.63,9.46,27.56
41078,-0.14,-0.63,9.41,27.44
41094,-0.14,-0.63,9.46,27.44
41110,-0.13,-0.63,9.42,27.56
41128,-0.14,-0.61,9.42,27.46
41144,-0.14,-0.65,9.42,27.46
41161,-0.16,-0.63,9.43,27.55
41179,-0.16,-0.65,9.39,27.46
41194,-0.13,-0.62,9.44,27.44
41211,-0.15,-0.66,9.41,27.46
41229,-0.15,-0.63,9.42,27.46
41244,-0.14,-0.66,9.42,27.56
41262,-0.14,-0.63,9.43,27.46
41279,-0.15,-0.65,9.42,27.44
41294,-0.16,-0.62,9.43,27.56
41312,-0.15,-0.62,9.44,27.46
41329,-0.16,-0.63,9.42,27.56
41346,-0.14,-0.65,9.46,27.56
41362,-0.14,-0.64,9.43,27.46
41379,-0.15,-0.64,9.41,27.56
41396,-0.14,-0.64,9.44,27.44
41412,-0.14,-0.63,9.47,27.55
41431,-0.15,-0.65,9.44,27.55
41446,-0.15,-0.60,9.43,27.46
41462,-0.13,-0.62,9.45,27.56
41481,-0.14,-0.65,9.41,27.44
41496,-0.15,-0.63,9.46,27.46
41513,-0.15,-0.64,9.47,27.56
41531,-0.14,-0.64,9.39,27.46
41546,-0.13,-0.63,9.44,27.44
41564,-0.15,-0.63,9.43,27.46
41581,-0.12,-0.64,9.40,27.44
41596,-0.15,-0.61,9.40,27.56
41614,-0.13,-0.63,9.45,27.46
41631,-0.13,-0.64,9.41,27.46
41647,-0.15,-0.63,9.43,27.56
41664,-0.15,-0.64,9.43,27.46
41681,-0.14,-0.63,9.43,27.56
41698,-0.14,-0.64,9.44,27.56
41714,-0.14,-0.64,9.42,27.44
41732,-0.15,-0.63,9.41,27.56
41748,-0.14,-0.60,9.43,27.56
41764,-0.13,-0.64,9.45,27.46
41783,-0.15,-0.62,9.41,27.56
41798,-0.14,-0.63,9.44,27.46
41815,-0.16,-0.64,9.43,27.56
41833,-0.14,-0.62,9.43,27.55
41848,-0.18,-0.64,9.46,27.46
41865,-0.15,-0.61,9.45,27.56
41883,-0.13,-0.62,9.43,27.56
41899,-0.14,-0.62,9.43,27.44
41915,-0.14,-0.63,9.44,27.55
41933,-0.15,-0.63,9.42,27.46
41949,-0.13,-0.65,9.44,27.46
41966,-0.16,-0.61,9.44,27.56
41984,-0.14,-0.63,9.40,27.44
41999,-0.15,-0.63,9.44,27.44
42016,-0.13,-0.65,9.44,27.46
42034,-0.14,-0.63,9.37,27.46
42049,-0.14,-0.63,9.44,27.56
42066,-0.13,-0.62,9.44,27.46
42084,-0.15,-0.64,9.43,27.46
42099,-0.15,-0.64,9.43,27.56
42117,-0.14,-0.62,9.43,27.46
42134,-0.15,-0.65,9.42,27.56
42150,-0.12,-0.63,9.45,27.56
42167,-0.13,-0.62,9.42,27.44
42184,-0.14,-0.64,9.42,27.56
42201,-0.16,-0.63,9.45,27.56
42217,-0.15,-0.66,9.43,27.46
42234,-0.15,-0.63,9.41,27.56
42251,-0.13,-0.63,9.43,27.44
42267,-0.15,-0.65,9.44,27.56
42286,-0.16,-0.66,9.41,27.56
42301,-0.15,-0.62,9.43,27.44
42317,-0.14,-0.64,9.43,27.56
42336,-0.14,-0.64,9.39,27.44
42351,-0.16,-0.63,9.43,27.46
42369,-0.16,-0.61,9.44,27.56
42386,-0.15,-0.63,9.40,27.46
42401,-0.15,-0.65,9.42,27.46
42419,-0.16,-0.63,9.41,27.46
42436,-0.14,-0.63,9.41,27.46
42451,-0.13,-0.62,9.45,27.44
42469,-0.14,-0.61,9.45,27.46
42486,-0.14,-0.63,9.41,27.44
42502,-0.15,-0.64,9.40,27.56
42519,-0.13,-0.61,9.46,27.44
42536,-0.13,-0.61,9.42,27.56
42553,-0.14,-0.63,9.42,27.56
42569,-0.15,-0.60,9.40,27.44
42587,-0.15,-0.63,9.41,27.56
42603,-0.13,-0.65,9.41,27.56
42619,-0.12,-0.63,9.48,27.46
42637,-0.13,-0.63,9.44,27.56
42653,-0.14,-0.64,9.44,27.46
42670,-0.13,-0.66,9.44,27.56
42688,-0.11,-0.64,9.43,27.56
42703,-0.15,-0.64,9.44,27.44
42720,-0.16,-0.63,9.43,27.56
42738,-0.14,-0.62,9.42,27.46
42754,-0.15,-0.63,9.42,27.46
42771,-0.15,-0.63,9.44,27.56
42788,-0.14,-0.64,9.42,27.46
42804,-0.14,-0.61,9.40,27.55
42821,-0.15,-0.61,9.41,27.44
42839,-0.15,-0.65,9.41,27.44
42854,-0.14,-0.62,9.43,27.56
42871,-0.14,-0.63,9.45,27.46
42889,-0.15,-0.63,9.39,27.46
42904,-0.14,-0.63,9.45,27.56
42921,-0.14,-0.63,9.44,27.44
42939,-0.14,-0.63,9.42,27.56
42955,-0.16,-0.66,9.45,27.56
42972,-0.16,-0.65,9.42,27.44
42989,-0.11,-0.64,9.39,27.56
43005,-0.15,-0.63,9.44,27.46
43022,-0.14,-0.63,9.44,27.56
43040,-0.14,-0.63,9.42,27.55
43056,-0.15,-0.62,9.43,27.46
43072,-0.14,-0.62,9.42,27.56
43090,-0.16,-0.63,9.43,27.56
43106,-0.16,-0.60,9.43,27.46
43122,-0.14,-0.66,9.45,27.56
43141,-0.14,-0.62,9.44,27.56
43156,-0.14,-0.62,9.42,27.46
43172,-0.14,-0.61,9.42,27.56
43191,-0.14,-0.63,9.43,27.46
43206,-0.14,-0.62,9.43,27.46
43224,-0.14,-0.63,9.43,27.46
43241,-0.12,-0.62,9.41,27.46
43256,-0.12,-0.63,9.45,27.56
43274,-0.14,-0.65,9.45,27.44
43291,-0.14,-0.62,9.43,27.44
43307,-0.13,-0.64,9.44,27.55
43324,-0.14,-0.64,9.44,27.44
43341,-0.14,-0.63,9.42,27.55
43358,-0.13,-0.63,9.43,27.56
43374,-0.13,-0.61,9.42,27.46
43392,-0.15,-0.63,9.40,27.55
43408,-0.14,-0.63,9.40,27.46
43424,-0.13,-0.62,9.46,27.44
43442,-0.14,-0.64,9.42,27.56
43458,-0.16,-0.64,9.44,27.44
43474,-0.13,-0.64,9.43,27.56
43493,-0.13,-0.60,9.43,27.49
43508,-0.13,-0.62,9.41,27.46
43525,-0.14,-0.63,9.44,27.56
43543,-0.14,-0.62,9.40,27.46
43558,-0.14,-0.64,9.46,27.46
43576,-0.15,-0.60,9.45,27.56
43593,-0.12,-0.63,9.44,27.46
43609,-0.14,-0.67,9.43,27.46
43626,-0.13,-0.63,9.43,27.56
43643,-0.14,-0.63,9.42,27.46
43659,-0.16,-0.63,9.41,27.46
43676,-0.14,-0.63,9.45,27.44
43694,-0.16,-0.62,9.42,27.44
43709,-0.13,-0.64,9.44,27.56
43726,-0.14,-0.63,9.46,27.46
43744,-0.13,-0.62,9.42,27.46
43759,-0.14,-0.62,9.44,27.56
43777,-0.15,-0.63,9.42,27.44
43794,-0.13,-0.63,9.43,27.56
43810,-0.14,-0.65,9.43,27.56
43827,-0.14,-0.66,9.42,27.46
43845,-0.13,-0.63,9.41,27.56
43860,-0.16,-0.62,9.41,27.44
43877,-0.15,-0.62,9.42,27.56
43895,-0.11,-0.63,9.41,27.46
43911,-0.15,-0.63,9.43,27.46
43927,-0.14,-0.65,9.42,27.56
43945,-0.15,-0.63,9.40,27.46
43961,-0.15,-0.62,9.44,27.46
43978,-0.15,-0.64,9.42,27.56
43996,-0.15,-0.65,9.41,27.44
44011,-0.16,-0.62,9.41,27.46
44028,-0.14,-0.62,9.43,27.46
44046,-0.15,-0.64,9.43,27.46
44061,-0.13,-0.61,9.46,27.56
44079,-0.15,-0.63,9.42,27.44
44096,-0.15,-0.65,9.42,27.46
44111,-0.14,-0.65,9.46,27.56
44129,-0.15,-0.62,9.47,27.46
44146,-0.14,-0.62,9.42,27.55
44163,-0.15,-0.61,9.43,27.56
44179,-0.13,-0.60,9.44,27.46
44196,-0.15,-0.65,9.43,27.56
44213,-0.13,-0.64,9.43,27.44
44229,-0.15,-0.63,9.46,27.46
44248,-0.13,-0.64,9.42,27.56
44263,-0.14,-0.62,9.46,27.46
44279,-0.13,-0.63,9.41,27.56
44298,-0.15,-0.61,9.40,27.55
44313,-0.14,-0.66,9.43,27.44
44329,-0.14,-0.61,9.40,27.55
44348,-0.14,-0.64,9.43,27.46
44363,-0.15,-0.63,9.44,27.44
44381,-0.17,-0.64,9.44,27.55
44398,-0.15,-0.62,9.42,27.46
44413,-0.12,-0.63,9.44,27.46
44431,-0.15,-0.64,9.42,27.46
44448,-0.14,-0.62,9.45,27.44
44464,-0.15,-0.63,9.44,27.56
44481,-0.12,-0.64,9.45,27.46
44498,-0.14,-0.62,9.41,27.44
44514,-0.14,-0.62,9.44,27.56
44531,-0.14,-0.62,9.42,27.46
44549,-0.16,-0.62,9.41,27.46
44564,-0.15,-0.65,9.44,27.56
44581,-0.15,-0.63,9.44,27.46
44599,-0.16,-0.63,9.43,27.56
44615,-0.15,-0.64,9.45,27.55
44632,-0.14,-0.65,9.42,27.44
44650,-0.14,-0.66,9.42,27.56
44665,-0.15,-0.62,9.44,27.46
44682,-0.15,-0.62,9.43,27.56
44700,-0.16,-0.65,9.41,27.56
44716,-0.13,-0.64,9.44,27.46
44732,-0.15,-0.64,9.45,27.56
44750,-0.13,-0.63,9.41,27.46
44766,-0.14,-0.62,9.45,27.46
44783,-0.13,-0.63,9.43,27.56
44801,-0.15,-0.66,9.42,27.46
44816,-0.13,-0.65,9.45,27.44
44833,-0.15,-0.63,9.44,27.46
44851,-0.17,-0.64,9.46,27.44
44866,-0.12,-0.64,9.45,27.46
44883,-0.13,-0.63,9.46,27.46
44901,-0.13,-0.63,9.42,27.44
44916,-0.15,-0.63,9.41,27.56
44934,-0.16,-0.61,9.43,27.46
44951,-0.14,-0.62,9.42,27.46
44966,-0.16,-0.62,9.45,27.56
44984,-0.17,-0.64,9.47,27.44
45001,-0.15,-0.60,9.42,27.56
45018,-0.15,-0.60,9.45,27.56
45034,-0.12,-0.63,9.41,27.46
45052,-0.17,-0.62,9.40,27.56
45068,-0.14,-0.62,9.44,27.46
45084,-0.15,-0.63,9.43,27.55
45103,-0.14,-0.63,9.38,27.56
45118,-0.17,-0.64,9.44,27.46
45134,-0.14,-0.63,9.43,27.56
45153,-0.13,-0.63,9.42,27.46
45168,-0.14,-0.63,9.47,27.44
45186,-0.15,-0.65,9.40,27.56
45203,-0.15,-0.64,9.42,27.46
45218,-0.14,-0.65,9.45,27.46
45236,-0.15,-0.64,9.40,27.46
45253,-0.14,-0.64,9.45,27.46
45268,-0.14,-0.63,9.43,27.49
45286,-0.13,-0.61,9.42,27.44
45303,-0.15,-0.65,9.39,27.46
45319,-0.15,-0.65,9.45,27.56
45336,-0.16,-0.66,9.43,27.44
45353,-0.16,-0.63,9.40,27.56
45369,-0.13,-0.63,9.44,27.56
45386,-0.14,-0.63,9.41,27.44
45404,-0.14,-0.63,9.45,27.56
45420,-0.14,-0.66,9.43,27.56
45436,-0.14,-0.66,9.44,27.46
45454,-0.15,-0.61,9.42,27.56
45470,-0.15,-0.61,9.45,27.56
45487,-0.14,-0.63,9.45,27.44
45504,-0.14,-0.64,9.42,27.56
45520,-0.15,-0.63,9.42,27.44
45537,-0.17,-0.62,9.43,27.56
45555,-0.14,-0.63,9.40,27.46
45571,-0.15,-0.64,9.46,27.46
45588,-0.14,-0.62,9.45,27.55
45605,-0.14,-0.65,9.42,27.44
45621,-0.14,-0.62,9.45,27.46
45638,-0.16,-0.63,9.43,27.44
45656,-0.15,-0.64,9.41,27.46
45671,-0.13,-0.63,9.44,27.56
45688,-0.14,-0.64,9.41,27.46
45706,-0.14,-0.63,9.46,27.46
45721,-0.14,-0.63,9.40,27.56
45739,-0.14,-0.63,9.42,27.46
45756,-0.14,-0.63,9.39,27.56
45771,-0.15,-0.63,9.42,27.55
45789,-0.16,-0.63,9.45,27.44
45806,-0.14,-0.61,9.39,27.56
45822,-0.15,-0.63,9.44,27.56
45839,-0.13,-0.62,9.44,27.46
45856,-0.14,-0.63,9.41,27.56
45873,-0.14,-0.63,9.44,27.56
45889,-0.14,-0.63,9.42,27.46
45907,-0.15,-0.63,9.40,27.55
45923,-0.13,-0.65,9.45,27.46
45939,-0.15,-0.62,9.43,27.56
45958,-0.14,-0.61,9.43,27.44
45973,-0.14,-0.61,9.43,27.46
45990,-0.16,-0.63,9.43,27.56
46008,-0.15,-0.63,9.44,27.46
46023,-0.12,-0.63,9.45,27.46
46041,-0.15,-0.62,9.43,27.46
46058,-0.13,-0.61,9.41,27.44
46073,-0.14,-0.64,9.43,27.56
46091,-0.14,-0.61,9.43,27.46
46108,-0.15,-0.64,9.41,27.46
46124,-0.14,-0.62,9.43,27.56
46141,-0.14,-0.64,9.41,27.46
46158,-0.14,-0.61,9.40,27.56
46175,-0.15,-0.62,9.45,27.55
46191,-0.14,-0.63,9.47,27.46
46209,-0.15,-0.62,9.41,27.56
46225,-0.14,-0.62,9.41,27.56
46241,-0.14,-0.66,9.41,27.44
46259,-0.13,-0.62,9.40,27.56
46275,-0.14,-0.64,9.44,27.46
46291,-0.15,-0.65,9.45,27.56
